239.717,280.954,225.838,258.721,2005_DELAWARE,DELAWARE,2005
211.122,245.216,190.787,254.788,2005_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2005
238.931,274.048,219.465,257.692,2005_FLORIDA,FLORIDA,2005
233.636,272.192,214.431,250.431,2005_GEORGIA,GEORGIA,2005
230.097,265.629,209.579,264.758,2005_HAWAII,HAWAII,2005
233.067,277.672,216.49,266.009,2005_ILLINOIS,ILLINOIS,2005
240.069,281.715,218.073,238.203,2005_INDIANA,INDIANA,2005
239.881,283.811,220.809,270.509,2005_IOWA,IOWA,2005
245.782,284.03,220.469,255.78,2005_KANSAS,KANSAS,2005
231.492,273.983,219.927,256.872,2005_KENTUCKY,KENTUCKY,2005
230.231,267.755,209.166,248.505,2005_LOUISIANA,LOUISIANA,2005
240.691,281.059,224.578,264.302,2005_MAINE,MAINE,2005
238.422,277.931,220.03,263.517,2005_MARYLAND,MARYLAND,2005
247.337,291.514,231.279,261.014,2005_MASSACHUSETTS,MASSACHUSETTS,2005
237.706,277.347,218.261,267.003,2005_MICHIGAN,MICHIGAN,2005
245.746,290.075,225.227,266.831,2005_MINNESOTA,MINNESOTA,2005
226.699,262.456,204.394,263.938,2005_MISSISSIPPI,MISSISSIPPI,2005
235.036,276.45,221.169,252.692,2005_MISSOURI,MISSOURI,2005
240.575,286.432,224.552,269.983,2005_MONTANA,MONTANA,2005
237.706,283.963,221.377,260.782,2005_NEBRASKA,NEBRASKA,2005
229.872,269.906,207.187,273.716,2005_NEVADA,NEVADA,2005
245.626,285.253,227.438,261.138,2005_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2005
243.979,283.903,223.298,268.357,2005_NEW_JERSEY,NEW_JERSEY,2005
224.027,263.275,206.792,250.531,2005_NEW_MEXICO,NEW_MEXICO,2005
238.174,279.716,222.695,264.659,2005_NEW_YORK,NEW_YORK,2005
241.236,281.825,217.134,269.224,2005_NORTH_CAROLINA,NORTH_CAROLINA,2005
242.737,286.961,224.811,267.456,2005_NORTH_DAKOTA,NORTH_DAKOTA,2005
242.106,283.252,222.533,252.869,2005_OHIO,OHIO,2005
233.955,271.36,213.861,269.651,2005_OKLAHOMA,OKLAHOMA,2005
238.325,282.237,216.9,269.423,2005_OREGON,OREGON,2005
240.573,280.714,222.772,251.033,2005_PENNSYLVANIA,PENNSYLVANIA,2005
233.437,272.345,216.44,265.139,2005_RHODE_ISLAND,RHODE_ISLAND,2005
238.303,281.234,213.204,258.16,2005_SOUTH_CAROLINA,SOUTH_CAROLINA,2005
241.594,287.304,222.399,270.244,2005_SOUTH_DAKOTA,SOUTH_DAKOTA,2005
231.688,270.525,214.221,266.767,2005_TENNESSEE,TENNESSEE,2005
241.991,281.103,218.734,259.631,2005_TEXAS,TEXAS,2005
238.797,279.156,221.311,263.157,2005_UTAH,UTAH,2005
243.529,287.356,226.886,266.822,2005_VERMONT,VERMONT,2005
240.498,284.372,225.814,260.968,2005_VIRGINIA,VIRGINIA,2005
241.685,285.052,223.486,257.169,2005_WASHINGTON,WASHINGTON,2005
230.843,269.099,214.767,268.54,2005_WEST_VIRGINIA,WEST_VIRGINIA,2005
240.569,284.542,221.164,259.072,2005_WISCONSIN,WISCONSIN,2005
242.956,282.101,223.262,258.192,2005_WYOMING,WYOMING,2005
223.345,261.939,207.084,261.871,2003_ALABAMA,ALABAMA,2003
232.992,279.025,211.547,268.772,2003_ALASKA,ALASKA,2003
228.911,271.177,208.873,267.809,2003_ARIZONA,ARIZONA,2003
229.007,265.772,213.615,264.657,2003_ARKANSAS,ARKANSAS,2003
227.455,267.049,205.632,255.073,2003_CALIFORNIA,CALIFORNIA,2003
235.193,283.4,223.661,266.229,2003_COLORADO,COLORADO,2003
240.615,283.73,228.341,268.124,2003_CONNECTICUT,CONNECTICUT,2003
